2025-06-05 08:25:26,733 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:26,970 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:27,189 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:27,428 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:27,783 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:28,117 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:28,496 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:28,826 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:29,145 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:29,453 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
